user_id,screen_name,log_time
user_4510,D,2024-01-01 00:06:00
user_4511,A,2024-01-01 00:00:00
user_4511,B,2024-01-01 00:02:00
user_4511,C,2024-01-01 00:05:00
user_4511,D,2024-01-01 00:06:00
user_4511,E,2024-01-01 00:09:00
user_4511,F,2024-01-01 00:11:00
user_4512,A,2024-01-01 00:00:00
user_4512,B,2024-01-01 00:01:00
user_4513,A,2024-01-01 00:00:00
user_4513,B,2024-01-01 00:02:00
user_4514,A,2024-01-01 00:00:00
user_4514,B,2024-01-01 00:02:00
user_4514,C,2024-01-01 00:05:00
user_4514,D,2024-01-01 00:08:00
user_4515,A,2024-01-01 00:00:00
user_4515,B,2024-01-01 00:01:00
user_4516,A,2024-01-01 00:00:00
user_4516,B,2024-01-01 00:02:00
user_4516,C,2024-01-01 00:04:00
user_4517,A,2024-01-01 00:00:00
user_4517,B,2024-01-01 00:01:00
user_4518,A,2024-01-01 00:00:00
user_4518,B,2024-01-01 00:01:00
user_4519,A,2024-01-01 00:00:00
user_4519,B,2024-01-01 00:01:00
user_4520,A,2024-01-01 00:00:00
user_4520,B,2024-01-01 00:02:00
user_4521,A,2024-01-01 00:00:00
user_4521,B,2024-01-01 00:02:00
user_4522,A,2024-01-01 00:00:00
user_4522,B,2024-01-01 00:01:00
user_4522,C,2024-01-01 00:03:00
user_4522,D,2024-01-01 00:04:00
user_4522,E,2024-01-01 00:07:00
user_4522,F,2024-01-01 00:10:00
user_4523,A,2024-01-01 00:00:00
user_4524,A,2024-01-01 00:00:00
user_4524,B,2024-01-01 00:01:00
user_4525,A,2024-01-01 00:00:00
user_4525,B,2024-01-01 00:02:00
user_4525,C,2024-01-01 00:04:00
user_4525,D,2024-01-01 00:06:00
user_4525,E,2024-01-01 00:08:00
user_4526,A,2024-01-01 00:00:00
user_4526,B,2024-01-01 00:02:00
user_4527,A,2024-01-01 00:00:00
user_4527,B,2024-01-01 00:02:00
user_4528,A,2024-01-01 00:00:00
user_4528,B,2024-01-01 00:01:00
user_4529,A,2024-01-01 00:00:00
user_4530,A,2024-01-01 00:00:00
user_4530,B,2024-01-01 00:03:00
user_4531,A,2024-01-01 00:00:00
user_4531,B,2024-01-01 00:02:00
user_4532,A,2024-01-01 00:00:00
user_4532,B,2024-01-01 00:02:00
user_4532,C,2024-01-01 00:03:00
user_4532,D,2024-01-01 00:04:00
user_4532,E,2024-01-01 00:06:00
user_4532,F,2024-01-01 00:09:00
user_4533,A,2024-01-01 00:00:00
user_4533,B,2024-01-01 00:03:00
user_4533,C,2024-01-01 00:05:00
user_4533,D,2024-01-01 00:06:00
user_4533,E,2024-01-01 00:09:00
user_4534,A,2024-01-01 00:00:00
user_4534,B,2024-01-01 00:01:00
user_4534,C,2024-01-01 00:02:00
user_4534,D,2024-01-01 00:03:00
user_4534,E,2024-01-01 00:05:00
user_4534,F,2024-01-01 00:08:00
user_4535,A,2024-01-01 00:00:00
user_4535,B,2024-01-01 00:03:00
user_4535,C,2024-01-01 00:05:00
user_4535,D,2024-01-01 00:06:00
user_4535,E,2024-01-01 00:09:00
user_4535,F,2024-01-01 00:10:00
user_4536,A,2024-01-01 00:00:00
user_4536,B,2024-01-01 00:03:00
user_4537,A,2024-01-01 00:00:00
user_4538,A,2024-01-01 00:00:00
user_4538,B,2024-01-01 00:03:00
user_4538,C,2024-01-01 00:04:00
user_4538,D,2024-01-01 00:06:00
user_4539,A,2024-01-01 00:00:00
user_4539,B,2024-01-01 00:03:00
user_4540,A,2024-01-01 00:00:00
user_4540,B,2024-01-01 00:01:00
user_4540,C,2024-01-01 00:02:00
user_4540,D,2024-01-01 00:04:00
user_4540,E,2024-01-01 00:05:00
user_4540,F,2024-01-01 00:06:00
user_4541,A,2024-01-01 00:00:00
user_4542,A,2024-01-01 00:00:00
user_4542,B,2024-01-01 00:01:00
user_4543,A,2024-01-01 00:00:00
user_4544,A,2024-01-01 00:00:00
user_4545,A,2024-01-01 00:00:00
user_4545,B,2024-01-01 00:01:00
user_4546,A,2024-01-01 00:00:00
user_4546,B,2024-01-01 00:01:00
user_4546,C,2024-01-01 00:04:00
user_4546,D,2024-01-01 00:07:00
user_4546,E,2024-01-01 00:08:00
user_4546,F,2024-01-01 00:09:00
user_4547,A,2024-01-01 00:00:00
user_4547,B,2024-01-01 00:02:00
user_4548,A,2024-01-01 00:00:00
user_4548,B,2024-01-01 00:03:00
user_4548,C,2024-01-01 00:06:00
user_4548,D,2024-01-01 00:07:00
user_4548,E,2024-01-01 00:09:00
user_4548,F,2024-01-01 00:11:00
user_4549,A,2024-01-01 00:00:00
user_4549,B,2024-01-01 00:02:00
user_4550,A,2024-01-01 00:00:00
user_4550,B,2024-01-01 00:02:00
user_4551,A,2024-01-01 00:00:00
user_4551,B,2024-01-01 00:01:00
user_4552,A,2024-01-01 00:00:00
user_4552,B,2024-01-01 00:02:00
user_4553,A,2024-01-01 00:00:00
user_4553,B,2024-01-01 00:02:00
user_4554,A,2024-01-01 00:00:00
user_4554,B,2024-01-01 00:02:00
user_4554,C,2024-01-01 00:04:00
user_4554,D,2024-01-01 00:05:00
user_4554,E,2024-01-01 00:06:00
user_4555,A,2024-01-01 00:00:00
user_4555,B,2024-01-01 00:01:00
user_4555,C,2024-01-01 00:02:00
user_4555,D,2024-01-01 00:03:00
user_4555,E,2024-01-01 00:06:00
user_4555,F,2024-01-01 00:07:00
user_4556,A,2024-01-01 00:00:00
user_4557,A,2024-01-01 00:00:00
user_4557,B,2024-01-01 00:02:00
user_4558,A,2024-01-01 00:00:00
user_4558,B,2024-01-01 00:01:00
user_4558,C,2024-01-01 00:03:00
user_4558,D,2024-01-01 00:05:00
user_4558,E,2024-01-01 00:06:00
user_4558,F,2024-01-01 00:08:00
user_4559,A,2024-01-01 00:00:00
user_4559,B,2024-01-01 00:02:00
user_4560,A,2024-01-01 00:00:00
user_4560,B,2024-01-01 00:01:00
user_4561,A,2024-01-01 00:00:00
user_4561,B,2024-01-01 00:01:00
user_4561,C,2024-01-01 00:03:00
user_4562,A,2024-01-01 00:00:00
user_4562,B,2024-01-01 00:01:00
user_4563,A,2024-01-01 00:00:00
user_4563,B,2024-01-01 00:02:00
user_4563,C,2024-01-01 00:05:00
user_4563,D,2024-01-01 00:06:00
user_4563,E,2024-01-01 00:07:00
user_4564,A,2024-01-01 00:00:00
user_4564,B,2024-01-01 00:02:00
user_4565,A,2024-01-01 00:00:00
user_4565,B,2024-01-01 00:01:00
user_4565,C,2024-01-01 00:03:00
user_4565,D,2024-01-01 00:04:00
user_4565,E,2024-01-01 00:07:00
user_4565,F,2024-01-01 00:09:00
user_4566,A,2024-01-01 00:00:00
user_4566,B,2024-01-01 00:01:00
user_4567,A,2024-01-01 00:00:00
user_4567,B,2024-01-01 00:01:00
user_4568,A,2024-01-01 00:00:00
user_4568,B,2024-01-01 00:02:00
user_4569,A,2024-01-01 00:00:00
user_4569,B,2024-01-01 00:01:00
user_4570,A,2024-01-01 00:00:00
user_4570,B,2024-01-01 00:02:00
user_4571,A,2024-01-01 00:00:00
user_4571,B,2024-01-01 00:02:00
user_4572,A,2024-01-01 00:00:00
user_4573,A,2024-01-01 00:00:00
user_4573,B,2024-01-01 00:01:00
user_4573,C,2024-01-01 00:02:00
user_4573,D,2024-01-01 00:03:00
user_4574,A,2024-01-01 00:00:00
user_4574,B,2024-01-01 00:02:00
user_4574,C,2024-01-01 00:03:00
user_4574,D,2024-01-01 00:06:00
user_4574,E,2024-01-01 00:08:00
user_4574,F,2024-01-01 00:09:00
user_4575,A,2024-01-01 00:00:00
user_4575,B,2024-01-01 00:03:00
user_4575,C,2024-01-01 00:05:00
user_4575,D,2024-01-01 00:08:00
user_4575,E,2024-01-01 00:10:00
user_4576,A,2024-01-01 00:00:00
user_4576,B,2024-01-01 00:03:00
user_4577,A,2024-01-01 00:00:00
user_4577,B,2024-01-01 00:01:00
user_4578,A,2024-01-01 00:00:00
user_4578,B,2024-01-01 00:01:00
user_4579,A,2024-01-01 00:00:00
user_4580,A,2024-01-01 00:00:00
user_4581,A,2024-01-01 00:00:00
user_4581,B,2024-01-01 00:01:00
user_4582,A,2024-01-01 00:00:00
user_4582,B,2024-01-01 00:03:00
user_4583,A,2024-01-01 00:00:00
user_4583,B,2024-01-01 00:02:00
user_4584,A,2024-01-01 00:00:00
user_4584,B,2024-01-01 00:01:00
user_4585,A,2024-01-01 00:00:00
user_4585,B,2024-01-01 00:02:00
user_4585,C,2024-01-01 00:05:00
user_4585,D,2024-01-01 00:08:00
user_4586,A,2024-01-01 00:00:00
user_4586,B,2024-01-01 00:01:00
user_4587,A,2024-01-01 00:00:00
user_4587,B,2024-01-01 00:02:00
user_4587,C,2024-01-01 00:05:00
user_4587,D,2024-01-01 00:07:00
user_4587,E,2024-01-01 00:10:00
user_4587,F,2024-01-01 00:12:00
user_4588,A,2024-01-01 00:00:00
user_4588,B,2024-01-01 00:02:00
user_4589,A,2024-01-01 00:00:00
user_4589,B,2024-01-01 00:02:00
user_4589,C,2024-01-01 00:03:00
user_4590,A,2024-01-01 00:00:00
user_4590,B,2024-01-01 00:01:00
user_4590,C,2024-01-01 00:03:00
user_4590,D,2024-01-01 00:05:00
user_4590,E,2024-01-01 00:07:00
user_4591,A,2024-01-01 00:00:00
user_4591,B,2024-01-01 00:02:00
user_4592,A,2024-01-01 00:00:00
user_4592,B,2024-01-01 00:01:00
user_4592,C,2024-01-01 00:03:00
user_4592,D,2024-01-01 00:06:00
user_4592,E,2024-01-01 00:07:00
user_4593,A,2024-01-01 00:00:00
user_4594,A,2024-01-01 00:00:00
user_4594,B,2024-01-01 00:02:00
user_4595,A,2024-01-01 00:00:00
user_4595,B,2024-01-01 00:01:00
user_4596,A,2024-01-01 00:00:00
user_4596,B,2024-01-01 00:01:00
user_4597,A,2024-01-01 00:00:00
user_4597,B,2024-01-01 00:03:00
user_4598,A,2024-01-01 00:00:00
user_4598,B,2024-01-01 00:03:00
user_4599,A,2024-01-01 00:00:00
user_4599,B,2024-01-01 00:02:00
user_4600,A,2024-01-01 00:00:00
user_4601,A,2024-01-01 00:00:00
user_4601,B,2024-01-01 00:01:00
user_4602,A,2024-01-01 00:00:00
user_4602,B,2024-01-01 00:01:00
user_4603,A,2024-01-01 00:00:00
user_4603,B,2024-01-01 00:01:00
user_4604,A,2024-01-01 00:00:00
user_4605,A,2024-01-01 00:00:00
user_4606,A,2024-01-01 00:00:00
user_4606,B,2024-01-01 00:01:00
user_4607,A,2024-01-01 00:00:00
user_4607,B,2024-01-01 00:02:00
user_4607,C,2024-01-01 00:04:00
user_4607,D,2024-01-01 00:07:00
user_4607,E,2024-01-01 00:09:00
user_4607,F,2024-01-01 00:12:00
user_4608,A,2024-01-01 00:00:00
user_4609,A,2024-01-01 00:00:00
user_4609,B,2024-01-01 00:03:00
user_4610,A,2024-01-01 00:00:00
user_4610,B,2024-01-01 00:01:00
user_4610,C,2024-01-01 00:02:00
user_4610,D,2024-01-01 00:05:00
user_4610,E,2024-01-01 00:06:00
user_4611,A,2024-01-01 00:00:00
user_4611,B,2024-01-01 00:01:00
user_4612,A,2024-01-01 00:00:00
user_4613,A,2024-01-01 00:00:00
user_4613,B,2024-01-01 00:02:00
user_4614,A,2024-01-01 00:00:00
user_4615,A,2024-01-01 00:00:00
user_4615,B,2024-01-01 00:02:00
user_4616,A,2024-01-01 00:00:00
user_4617,A,2024-01-01 00:00:00
user_4617,B,2024-01-01 00:03:00
user_4617,C,2024-01-01 00:06:00
user_4617,D,2024-01-01 00:07:00
user_4617,E,2024-01-01 00:10:00
user_4617,F,2024-01-01 00:11:00
user_4618,A,2024-01-01 00:00:00
user_4618,B,2024-01-01 00:02:00
user_4619,A,2024-01-01 00:00:00
user_4619,B,2024-01-01 00:03:00
user_4620,A,2024-01-01 00:00:00
user_4620,B,2024-01-01 00:02:00
user_4620,C,2024-01-01 00:03:00
user_4620,D,2024-01-01 00:05:00
user_4621,A,2024-01-01 00:00:00
user_4621,B,2024-01-01 00:03:00
user_4622,A,2024-01-01 00:00:00
user_4623,A,2024-01-01 00:00:00
user_4624,A,2024-01-01 00:00:00
user_4624,B,2024-01-01 00:03:00
user_4625,A,2024-01-01 00:00:00
user_4625,B,2024-01-01 00:01:00
user_4626,A,2024-01-01 00:00:00
user_4627,A,2024-01-01 00:00:00
user_4627,B,2024-01-01 00:02:00
user_4628,A,2024-01-01 00:00:00
user_4628,B,2024-01-01 00:01:00
user_4628,C,2024-01-01 00:03:00
user_4628,D,2024-01-01 00:06:00
user_4628,E,2024-01-01 00:09:00
user_4628,F,2024-01-01 00:10:00
user_4629,A,2024-01-01 00:00:00
user_4629,B,2024-01-01 00:01:00
user_4630,A,2024-01-01 00:00:00
user_4630,B,2024-01-01 00:03:00
user_4631,A,2024-01-01 00:00:00
user_4631,B,2024-01-01 00:02:00
user_4632,A,2024-01-01 00:00:00
user_4633,A,2024-01-01 00:00:00
user_4633,B,2024-01-01 00:03:00
user_4634,A,2024-01-01 00:00:00
user_4635,A,2024-01-01 00:00:00
user_4635,B,2024-01-01 00:02:00
user_4636,A,2024-01-01 00:00:00
user_4636,B,2024-01-01 00:03:00
user_4637,A,2024-01-01 00:00:00
user_4637,B,2024-01-01 00:02:00
user_4638,A,2024-01-01 00:00:00
user_4638,B,2024-01-01 00:01:00
user_4639,A,2024-01-01 00:00:00
user_4639,B,2024-01-01 00:03:00
user_4639,C,2024-01-01 00:06:00
user_4639,D,2024-01-01 00:08:00
user_4639,E,2024-01-01 00:10:00
user_4639,F,2024-01-01 00:11:00
user_4640,A,2024-01-01 00:00:00
user_4640,B,2024-01-01 00:01:00
user_4640,C,2024-01-01 00:02:00
user_4641,A,2024-01-01 00:00:00
user_4641,B,2024-01-01 00:03:00
user_4642,A,2024-01-01 00:00:00
user_4643,A,2024-01-01 00:00:00
user_4643,B,2024-01-01 00:02:00
user_4644,A,2024-01-01 00:00:00
user_4644,B,2024-01-01 00:02:00
user_4644,C,2024-01-01 00:03:00
user_4644,D,2024-01-01 00:04:00
user_4644,E,2024-01-01 00:06:00
user_4644,F,2024-01-01 00:08:00
user_4645,A,2024-01-01 00:00:00
user_4645,B,2024-01-01 00:01:00
user_4645,C,2024-01-01 00:04:00
user_4645,D,2024-01-01 00:06:00
user_4645,E,2024-01-01 00:07:00
user_4645,F,2024-01-01 00:10:00
user_4646,A,2024-01-01 00:00:00
user_4646,B,2024-01-01 00:03:00
user_4647,A,2024-01-01 00:00:00
user_4648,A,2024-01-01 00:00:00
user_4648,B,2024-01-01 00:02:00
user_4649,A,2024-01-01 00:00:00
user_4649,B,2024-01-01 00:01:00
user_4649,C,2024-01-01 00:04:00
user_4649,D,2024-01-01 00:05:00
user_4649,E,2024-01-01 00:06:00
user_4649,F,2024-01-01 00:09:00
user_4650,A,2024-01-01 00:00:00
user_4650,B,2024-01-01 00:02:00
user_4651,A,2024-01-01 00:00:00
user_4651,B,2024-01-01 00:02:00
user_4652,A,2024-01-01 00:00:00
user_4653,A,2024-01-01 00:00:00
user_4654,A,2024-01-01 00:00:00
user_4654,B,2024-01-01 00:01:00
user_4654,C,2024-01-01 00:03:00
user_4654,D,2024-01-01 00:05:00
user_4654,E,2024-01-01 00:08:00
user_4654,F,2024-01-01 00:11:00
user_4655,A,2024-01-01 00:00:00
user_4656,A,2024-01-01 00:00:00
user_4656,B,2024-01-01 00:03:00
user_4657,A,2024-01-01 00:00:00
user_4657,B,2024-01-01 00:02:00
user_4657,C,2024-01-01 00:05:00
user_4657,D,2024-01-01 00:07:00
user_4658,A,2024-01-01 00:00:00
user_4659,A,2024-01-01 00:00:00
user_4660,A,2024-01-01 00:00:00
user_4660,B,2024-01-01 00:01:00
user_4660,C,2024-01-01 00:03:00
user_4660,D,2024-01-01 00:06:00
user_4660,E,2024-01-01 00:07:00
user_4660,F,2024-01-01 00:09:00
user_4661,A,2024-01-01 00:00:00
user_4661,B,2024-01-01 00:02:00
user_4662,A,2024-01-01 00:00:00
user_4662,B,2024-01-01 00:02:00
user_4662,C,2024-01-01 00:04:00
user_4662,D,2024-01-01 00:05:00
user_4662,E,2024-01-01 00:08:00
user_4663,A,2024-01-01 00:00:00
user_4663,B,2024-01-01 00:03:00
user_4664,A,2024-01-01 00:00:00
user_4665,A,2024-01-01 00:00:00
user_4665,B,2024-01-01 00:03:00
user_4666,A,2024-01-01 00:00:00
user_4666,B,2024-01-01 00:01:00
user_4666,C,2024-01-01 00:02:00
user_4666,D,2024-01-01 00:04:00
user_4666,E,2024-01-01 00:05:00
user_4667,A,2024-01-01 00:00:00
user_4667,B,2024-01-01 00:02:00
user_4667,C,2024-01-01 00:03:00
user_4667,D,2024-01-01 00:05:00
user_4667,E,2024-01-01 00:08:00
user_4668,A,2024-01-01 00:00:00
user_4669,A,2024-01-01 00:00:00
user_4669,B,2024-01-01 00:02:00
user_4670,A,2024-01-01 00:00:00
user_4671,A,2024-01-01 00:00:00
user_4672,A,2024-01-01 00:00:00
user_4672,B,2024-01-01 00:03:00
user_4672,C,2024-01-01 00:05:00
user_4672,D,2024-01-01 00:06:00
user_4672,E,2024-01-01 00:07:00
user_4673,A,2024-01-01 00:00:00
user_4673,B,2024-01-01 00:01:00
user_4674,A,2024-01-01 00:00:00
user_4674,B,2024-01-01 00:02:00
user_4675,A,2024-01-01 00:00:00
user_4675,B,2024-01-01 00:01:00
user_4676,A,2024-01-01 00:00:00
user_4676,B,2024-01-01 00:01:00
user_4677,A,2024-01-01 00:00:00
user_4677,B,2024-01-01 00:03:00
user_4678,A,2024-01-01 00:00:00
user_4678,B,2024-01-01 00:03:00
user_4679,A,2024-01-01 00:00:00
user_4680,A,2024-01-01 00:00:00
user_4680,B,2024-01-01 00:02:00
user_4681,A,2024-01-01 00:00:00
user_4681,B,2024-01-01 00:02:00
user_4682,A,2024-01-01 00:00:00
user_4682,B,2024-01-01 00:03:00
user_4683,A,2024-01-01 00:00:00
user_4683,B,2024-01-01 00:03:00
user_4684,A,2024-01-01 00:00:00
user_4684,B,2024-01-01 00:02:00
user_4685,A,2024-01-01 00:00:00
user_4685,B,2024-01-01 00:03:00
user_4685,C,2024-01-01 00:05:00
user_4685,D,2024-01-01 00:06:00
user_4685,E,2024-01-01 00:07:00
user_4685,F,2024-01-01 00:08:00
user_4686,A,2024-01-01 00:00:00
user_4686,B,2024-01-01 00:02:00
user_4687,A,2024-01-01 00:00:00
user_4688,A,2024-01-01 00:00:00
user_4688,B,2024-01-01 00:02:00
user_4688,C,2024-01-01 00:05:00
user_4688,D,2024-01-01 00:08:00
user_4688,E,2024-01-01 00:09:00
user_4688,F,2024-01-01 00:10:00
user_4689,A,2024-01-01 00:00:00
user_4689,B,2024-01-01 00:01:00
user_4689,C,2024-01-01 00:02:00
user_4689,D,2024-01-01 00:04:00
user_4689,E,2024-01-01 00:07:00
user_4690,A,2024-01-01 00:00:00
user_4690,B,2024-01-01 00:02:00
user_4690,C,2024-01-01 00:05:00
user_4690,D,2024-01-01 00:08:00
user_4691,A,2024-01-01 00:00:00
user_4691,B,2024-01-01 00:01:00
user_4691,C,2024-01-01 00:02:00
user_4691,D,2024-01-01 00:04:00
user_4692,A,2024-01-01 00:00:00
user_4692,B,2024-01-01 00:03:00
user_4692,C,2024-01-01 00:05:00
user_4692,D,2024-01-01 00:06:00
user_4692,E,2024-01-01 00:09:00
user_4692,F,2024-01-01 00:11:00
user_4693,A,2024-01-01 00:00:00
user_4693,B,2024-01-01 00:01:00
user_4693,C,2024-01-01 00:02:00
user_4693,D,2024-01-01 00:03:00
user_4693,E,2024-01-01 00:04:00
user_4693,F,2024-01-01 00:06:00
user_4694,A,2024-01-01 00:00:00
user_4694,B,2024-01-01 00:02:00
user_4694,C,2024-01-01 00:04:00
user_4694,D,2024-01-01 00:07:00
user_4694,E,2024-01-01 00:08:00
user_4694,F,2024-01-01 00:10:00
user_4695,A,2024-01-01 00:00:00
user_4695,B,2024-01-01 00:03:00
user_4696,A,2024-01-01 00:00:00
user_4696,B,2024-01-01 00:01:00
user_4697,A,2024-01-01 00:00:00
user_4697,B,2024-01-01 00:02:00
user_4698,A,2024-01-01 00:00:00
user_4698,B,2024-01-01 00:02:00
user_4699,A,2024-01-01 00:00:00
user_4699,B,2024-01-01 00:02:00
user_4700,A,2024-01-01 00:00:00
user_4700,B,2024-01-01 00:03:00
user_4701,A,2024-01-01 00:00:00
user_4701,B,2024-01-01 00:01:00
user_4701,C,2024-01-01 00:02:00
user_4702,A,2024-01-01 00:00:00
user_4702,B,2024-01-01 00:01:00
user_4702,C,2024-01-01 00:03:00
user_4702,D,2024-01-01 00:04:00
user_4702,E,2024-01-01 00:06:00
user_4703,A,2024-01-01 00:00:00
user_4703,B,2024-01-01 00:01:00
user_4704,A,2024-01-01 00:00:00
user_4705,A,2024-01-01 00:00:00
user_4705,B,2024-01-01 00:02:00
user_4705,C,2024-01-01 00:03:00
user_4705,D,2024-01-01 00:04:00
user_4705,E,2024-01-01 00:07:00
user_4706,A,2024-01-01 00:00:00
user_4706,B,2024-01-01 00:01:00
user_4707,A,2024-01-01 00:00:00
user_4708,A,2024-01-01 00:00:00
user_4708,B,2024-01-01 00:01:00
user_4709,A,2024-01-01 00:00:00
user_4709,B,2024-01-01 00:03:00
user_4710,A,2024-01-01 00:00:00
user_4710,B,2024-01-01 00:01:00
user_4711,A,2024-01-01 00:00:00
user_4711,B,2024-01-01 00:02:00
user_4712,A,2024-01-01 00:00:00
user_4712,B,2024-01-01 00:01:00
user_4712,C,2024-01-01 00:03:00
user_4712,D,2024-01-01 00:06:00
user_4712,E,2024-01-01 00:08:00
user_4712,F,2024-01-01 00:11:00
user_4713,A,2024-01-01 00:00:00
user_4713,B,2024-01-01 00:01:00
user_4713,C,2024-01-01 00:03:00
user_4714,A,2024-01-01 00:00:00
user_4714,B,2024-01-01 00:02:00
user_4714,C,2024-01-01 00:05:00
user_4714,D,2024-01-01 00:06:00
user_4715,A,2024-01-01 00:00:00
user_4715,B,2024-01-01 00:02:00
user_4716,A,2024-01-01 00:00:00
user_4717,A,2024-01-01 00:00:00
user_4718,A,2024-01-01 00:00:00
user_4718,B,2024-01-01 00:03:00
user_4719,A,2024-01-01 00:00:00
user_4719,B,2024-01-01 00:03:00
user_4720,A,2024-01-01 00:00:00
user_4720,B,2024-01-01 00:02:00
user_4721,A,2024-01-01 00:00:00
user_4721,B,2024-01-01 00:03:00
user_4722,A,2024-01-01 00:00:00
user_4723,A,2024-01-01 00:00:00
user_4723,B,2024-01-01 00:02:00
user_4724,A,2024-01-01 00:00:00
user_4724,B,2024-01-01 00:03:00
user_4725,A,2024-01-01 00:00:00
user_4725,B,2024-01-01 00:02:00
user_4726,A,2024-01-01 00:00:00
user_4727,A,2024-01-01 00:00:00
user_4727,B,2024-01-01 00:03:00
user_4727,C,2024-01-01 00:06:00
user_4728,A,2024-01-01 00:00:00
user_4728,B,2024-01-01 00:01:00
user_4728,C,2024-01-01 00:02:00
user_4728,D,2024-01-01 00:03:00
user_4728,E,2024-01-01 00:05:00
user_4728,F,2024-01-01 00:07:00
user_4729,A,2024-01-01 00:00:00
user_4729,B,2024-01-01 00:02:00
user_4730,A,2024-01-01 00:00:00
user_4730,B,2024-01-01 00:01:00
user_4731,A,2024-01-01 00:00:00
user_4731,B,2024-01-01 00:03:00
user_4732,A,2024-01-01 00:00:00
user_4732,B,2024-01-01 00:03:00
user_4733,A,2024-01-01 00:00:00
user_4733,B,2024-01-01 00:02:00
user_4734,A,2024-01-01 00:00:00
user_4734,B,2024-01-01 00:03:00
user_4735,A,2024-01-01 00:00:00
user_4735,B,2024-01-01 00:02:00
user_4736,A,2024-01-01 00:00:00
user_4736,B,2024-01-01 00:01:00
user_4737,A,2024-01-01 00:00:00
user_4737,B,2024-01-01 00:03:00
user_4738,A,2024-01-01 00:00:00
user_4738,B,2024-01-01 00:02:00
user_4739,A,2024-01-01 00:00:00
user_4740,A,2024-01-01 00:00:00
user_4741,A,2024-01-01 00:00:00
user_4741,B,2024-01-01 00:01:00
user_4742,A,2024-01-01 00:00:00
user_4742,B,2024-01-01 00:01:00
user_4743,A,2024-01-01 00:00:00
user_4743,B,2024-01-01 00:03:00
user_4744,A,2024-01-01 00:00:00
user_4744,B,2024-01-01 00:03:00
user_4745,A,2024-01-01 00:00:00
user_4745,B,2024-01-01 00:02:00
user_4746,A,2024-01-01 00:00:00
user_4746,B,2024-01-01 00:02:00
user_4747,A,2024-01-01 00:00:00
user_4747,B,2024-01-01 00:02:00
user_4747,C,2024-01-01 00:03:00
user_4747,D,2024-01-01 00:05:00
user_4747,E,2024-01-01 00:06:00
user_4747,F,2024-01-01 00:08:00
user_4748,A,2024-01-01 00:00:00
user_4749,A,2024-01-01 00:00:00
user_4750,A,2024-01-01 00:00:00
user_4750,B,2024-01-01 00:01:00
user_4750,C,2024-01-01 00:03:00
user_4750,D,2024-01-01 00:04:00
user_4750,E,2024-01-01 00:06:00
user_4750,F,2024-01-01 00:08:00
user_4751,A,2024-01-01 00:00:00
user_4751,B,2024-01-01 00:02:00
user_4752,A,2024-01-01 00:00:00
user_4752,B,2024-01-01 00:03:00
user_4753,A,2024-01-01 00:00:00
user_4754,A,2024-01-01 00:00:00
user_4754,B,2024-01-01 00:01:00
user_4755,A,2024-01-01 00:00:00
user_4755,B,2024-01-01 00:03:00
user_4755,C,2024-01-01 00:06:00
user_4755,D,2024-01-01 00:07:00
user_4755,E,2024-01-01 00:09:00
user_4755,F,2024-01-01 00:11:00
user_4756,A,2024-01-01 00:00:00
user_4757,A,2024-01-01 00:00:00
user_4757,B,2024-01-01 00:01:00
user_4758,A,2024-01-01 00:00:00
user_4758,B,2024-01-01 00:03:00
user_4759,A,2024-01-01 00:00:00
user_4759,B,2024-01-01 00:03:00
user_4759,C,2024-01-01 00:04:00
user_4759,D,2024-01-01 00:05:00
user_4760,A,2024-01-01 00:00:00
user_4760,B,2024-01-01 00:03:00
user_4760,C,2024-01-01 00:06:00
user_4761,A,2024-01-01 00:00:00
user_4761,B,2024-01-01 00:01:00
user_4762,A,2024-01-01 00:00:00
user_4762,B,2024-01-01 00:03:00
user_4762,C,2024-01-01 00:05:00
user_4763,A,2024-01-01 00:00:00
user_4763,B,2024-01-01 00:03:00
user_4764,A,2024-01-01 00:00:00
user_4764,B,2024-01-01 00:03:00
user_4765,A,2024-01-01 00:00:00
user_4766,A,2024-01-01 00:00:00
user_4766,B,2024-01-01 00:01:00
user_4766,C,2024-01-01 00:04:00
user_4766,D,2024-01-01 00:05:00
user_4766,E,2024-01-01 00:07:00
user_4766,F,2024-01-01 00:08:00
user_4767,A,2024-01-01 00:00:00
user_4767,B,2024-01-01 00:01:00
user_4767,C,2024-01-01 00:04:00
user_4768,A,2024-01-01 00:00:00
user_4768,B,2024-01-01 00:02:00
user_4768,C,2024-01-01 00:03:00
user_4768,D,2024-01-01 00:06:00
user_4768,E,2024-01-01 00:08:00
user_4768,F,2024-01-01 00:11:00
user_4769,A,2024-01-01 00:00:00
user_4769,B,2024-01-01 00:01:00
user_4770,A,2024-01-01 00:00:00
user_4770,B,2024-01-01 00:01:00
user_4770,C,2024-01-01 00:04:00
user_4770,D,2024-01-01 00:07:00
user_4770,E,2024-01-01 00:10:00
user_4770,F,2024-01-01 00:12:00
user_4771,A,2024-01-01 00:00:00
user_4771,B,2024-01-01 00:01:00
user_4772,A,2024-01-01 00:00:00
user_4773,A,2024-01-01 00:00:00
user_4773,B,2024-01-01 00:01:00
user_4773,C,2024-01-01 00:02:00
user_4773,D,2024-01-01 00:05:00
user_4773,E,2024-01-01 00:08:00
user_4773,F,2024-01-01 00:10:00
user_4774,A,2024-01-01 00:00:00
user_4774,B,2024-01-01 00:01:00
user_4774,C,2024-01-01 00:02:00
