user_id,screen_name,log_time,group
user_9420,F,2024-01-01 00:09:00,A
user_9421,A,2024-01-01 00:00:00,A
user_9421,B,2024-01-01 00:01:00,A
user_9421,C,2024-01-01 00:02:00,A
user_9421,D,2024-01-01 00:03:00,A
user_9421,E,2024-01-01 00:05:00,A
user_9421,F,2024-01-01 00:07:00,A
user_9422,A,2024-01-01 00:00:00,A
user_9422,B,2024-01-01 00:02:00,A
user_9423,A,2024-01-01 00:00:00,A
user_9423,B,2024-01-01 00:01:00,A
user_9423,C,2024-01-01 00:03:00,A
user_9423,D,2024-01-01 00:05:00,A
user_9423,E,2024-01-01 00:07:00,A
user_9424,A,2024-01-01 00:00:00,A
user_9425,A,2024-01-01 00:00:00,A
user_9426,A,2024-01-01 00:00:00,A
user_9426,B,2024-01-01 00:01:00,A
user_9426,C,2024-01-01 00:02:00,A
user_9426,D,2024-01-01 00:03:00,A
user_9426,E,2024-01-01 00:06:00,A
user_9426,F,2024-01-01 00:09:00,A
user_9427,A,2024-01-01 00:00:00,A
user_9428,A,2024-01-01 00:00:00,A
user_9428,B,2024-01-01 00:02:00,A
user_9429,A,2024-01-01 00:00:00,A
user_9429,B,2024-01-01 00:01:00,A
user_9430,A,2024-01-01 00:00:00,A
user_9430,B,2024-01-01 00:02:00,A
user_9430,C,2024-01-01 00:05:00,A
user_9430,D,2024-01-01 00:06:00,A
user_9430,E,2024-01-01 00:08:00,A
user_9431,A,2024-01-01 00:00:00,A
user_9431,B,2024-01-01 00:02:00,A
user_9431,C,2024-01-01 00:04:00,A
user_9431,D,2024-01-01 00:06:00,A
user_9431,E,2024-01-01 00:08:00,A
user_9432,A,2024-01-01 00:00:00,A
user_9433,A,2024-01-01 00:00:00,A
user_9433,B,2024-01-01 00:01:00,A
user_9433,C,2024-01-01 00:02:00,A
user_9433,D,2024-01-01 00:04:00,A
user_9434,A,2024-01-01 00:00:00,A
user_9434,B,2024-01-01 00:03:00,A
user_9434,C,2024-01-01 00:05:00,A
user_9434,D,2024-01-01 00:07:00,A
user_9435,A,2024-01-01 00:00:00,A
user_9435,B,2024-01-01 00:02:00,A
user_9436,A,2024-01-01 00:00:00,A
user_9436,B,2024-01-01 00:03:00,A
user_9436,C,2024-01-01 00:06:00,A
user_9436,D,2024-01-01 00:08:00,A
user_9436,E,2024-01-01 00:10:00,A
user_9436,F,2024-01-01 00:12:00,A
user_9437,A,2024-01-01 00:00:00,A
user_9438,A,2024-01-01 00:00:00,A
user_9438,B,2024-01-01 00:02:00,A
user_9439,A,2024-01-01 00:00:00,A
user_9439,B,2024-01-01 00:02:00,A
user_9439,C,2024-01-01 00:05:00,A
user_9439,D,2024-01-01 00:08:00,A
user_9439,E,2024-01-01 00:11:00,A
user_9440,A,2024-01-01 00:00:00,A
user_9441,A,2024-01-01 00:00:00,A
user_9441,B,2024-01-01 00:02:00,A
user_9441,C,2024-01-01 00:03:00,A
user_9441,D,2024-01-01 00:04:00,A
user_9442,A,2024-01-01 00:00:00,A
user_9442,B,2024-01-01 00:01:00,A
user_9443,A,2024-01-01 00:00:00,A
user_9444,A,2024-01-01 00:00:00,A
user_9444,B,2024-01-01 00:01:00,A
user_9445,A,2024-01-01 00:00:00,A
user_9446,A,2024-01-01 00:00:00,A
user_9446,B,2024-01-01 00:01:00,A
user_9447,A,2024-01-01 00:00:00,A
user_9447,B,2024-01-01 00:01:00,A
user_9447,C,2024-01-01 00:04:00,A
user_9447,D,2024-01-01 00:07:00,A
user_9447,E,2024-01-01 00:08:00,A
user_9447,F,2024-01-01 00:09:00,A
user_9448,A,2024-01-01 00:00:00,A
user_9448,B,2024-01-01 00:03:00,A
user_9449,A,2024-01-01 00:00:00,A
user_9449,B,2024-01-01 00:03:00,A
user_9450,A,2024-01-01 00:00:00,A
user_9450,B,2024-01-01 00:01:00,A
user_9451,A,2024-01-01 00:00:00,A
user_9451,B,2024-01-01 00:01:00,A
user_9451,C,2024-01-01 00:04:00,A
user_9451,D,2024-01-01 00:05:00,A
user_9452,A,2024-01-01 00:00:00,A
user_9452,B,2024-01-01 00:03:00,A
user_9452,C,2024-01-01 00:05:00,A
user_9452,D,2024-01-01 00:07:00,A
user_9452,E,2024-01-01 00:08:00,A
user_9452,F,2024-01-01 00:10:00,A
user_9453,A,2024-01-01 00:00:00,A
user_9453,B,2024-01-01 00:01:00,A
user_9454,A,2024-01-01 00:00:00,A
user_9454,B,2024-01-01 00:01:00,A
user_9454,C,2024-01-01 00:03:00,A
user_9454,D,2024-01-01 00:04:00,A
user_9454,E,2024-01-01 00:07:00,A
user_9454,F,2024-01-01 00:09:00,A
user_9455,A,2024-01-01 00:00:00,A
user_9455,B,2024-01-01 00:01:00,A
user_9456,A,2024-01-01 00:00:00,A
user_9457,A,2024-01-01 00:00:00,A
user_9457,B,2024-01-01 00:02:00,A
user_9458,A,2024-01-01 00:00:00,A
user_9458,B,2024-01-01 00:01:00,A
user_9459,A,2024-01-01 00:00:00,A
user_9459,B,2024-01-01 00:01:00,A
user_9459,C,2024-01-01 00:03:00,A
user_9459,D,2024-01-01 00:06:00,A
user_9460,A,2024-01-01 00:00:00,A
user_9460,B,2024-01-01 00:03:00,A
user_9460,C,2024-01-01 00:06:00,A
user_9460,D,2024-01-01 00:09:00,A
user_9460,E,2024-01-01 00:11:00,A
user_9460,F,2024-01-01 00:12:00,A
user_9461,A,2024-01-01 00:00:00,A
user_9461,B,2024-01-01 00:03:00,A
user_9461,C,2024-01-01 00:05:00,A
user_9461,D,2024-01-01 00:07:00,A
user_9461,E,2024-01-01 00:10:00,A
user_9462,A,2024-01-01 00:00:00,A
user_9462,B,2024-01-01 00:01:00,A
user_9462,C,2024-01-01 00:03:00,A
user_9463,A,2024-01-01 00:00:00,A
user_9463,B,2024-01-01 00:02:00,A
user_9464,A,2024-01-01 00:00:00,A
user_9464,B,2024-01-01 00:02:00,A
user_9464,C,2024-01-01 00:05:00,A
user_9464,D,2024-01-01 00:07:00,A
user_9464,E,2024-01-01 00:10:00,A
user_9465,A,2024-01-01 00:00:00,A
user_9465,B,2024-01-01 00:02:00,A
user_9466,A,2024-01-01 00:00:00,A
user_9467,A,2024-01-01 00:00:00,A
user_9467,B,2024-01-01 00:03:00,A
user_9467,C,2024-01-01 00:04:00,A
user_9467,D,2024-01-01 00:05:00,A
user_9467,E,2024-01-01 00:08:00,A
user_9467,F,2024-01-01 00:10:00,A
user_9468,A,2024-01-01 00:00:00,A
user_9468,B,2024-01-01 00:03:00,A
user_9468,C,2024-01-01 00:06:00,A
user_9468,D,2024-01-01 00:08:00,A
user_9468,E,2024-01-01 00:11:00,A
user_9469,A,2024-01-01 00:00:00,A
user_9469,B,2024-01-01 00:02:00,A
user_9470,A,2024-01-01 00:00:00,A
user_9470,B,2024-01-01 00:02:00,A
user_9470,C,2024-01-01 00:03:00,A
user_9470,D,2024-01-01 00:05:00,A
user_9470,E,2024-01-01 00:07:00,A
user_9470,F,2024-01-01 00:08:00,A
user_9471,A,2024-01-01 00:00:00,A
user_9471,B,2024-01-01 00:02:00,A
user_9471,C,2024-01-01 00:04:00,A
user_9471,D,2024-01-01 00:07:00,A
user_9471,E,2024-01-01 00:08:00,A
user_9471,F,2024-01-01 00:09:00,A
user_9472,A,2024-01-01 00:00:00,A
user_9472,B,2024-01-01 00:03:00,A
user_9472,C,2024-01-01 00:06:00,A
user_9472,D,2024-01-01 00:08:00,A
user_9472,E,2024-01-01 00:11:00,A
user_9473,A,2024-01-01 00:00:00,A
user_9473,B,2024-01-01 00:02:00,A
user_9473,C,2024-01-01 00:03:00,A
user_9474,A,2024-01-01 00:00:00,A
user_9474,B,2024-01-01 00:03:00,A
user_9475,A,2024-01-01 00:00:00,A
user_9475,B,2024-01-01 00:01:00,A
user_9475,C,2024-01-01 00:03:00,A
user_9475,D,2024-01-01 00:06:00,A
user_9475,E,2024-01-01 00:07:00,A
user_9475,F,2024-01-01 00:09:00,A
user_9476,A,2024-01-01 00:00:00,A
user_9477,A,2024-01-01 00:00:00,A
user_9478,A,2024-01-01 00:00:00,A
user_9478,B,2024-01-01 00:01:00,A
user_9478,C,2024-01-01 00:04:00,A
user_9478,D,2024-01-01 00:07:00,A
user_9478,E,2024-01-01 00:08:00,A
user_9478,F,2024-01-01 00:09:00,A
user_9479,A,2024-01-01 00:00:00,A
user_9479,B,2024-01-01 00:01:00,A
user_9480,A,2024-01-01 00:00:00,A
user_9481,A,2024-01-01 00:00:00,A
user_9482,A,2024-01-01 00:00:00,A
user_9482,B,2024-01-01 00:02:00,A
user_9482,C,2024-01-01 00:05:00,A
user_9482,D,2024-01-01 00:08:00,A
user_9482,E,2024-01-01 00:11:00,A
user_9482,F,2024-01-01 00:12:00,A
user_9483,A,2024-01-01 00:00:00,A
user_9483,B,2024-01-01 00:01:00,A
user_9484,A,2024-01-01 00:00:00,A
user_9485,A,2024-01-01 00:00:00,A
user_9486,A,2024-01-01 00:00:00,A
user_9486,B,2024-01-01 00:01:00,A
user_9487,A,2024-01-01 00:00:00,A
user_9487,B,2024-01-01 00:02:00,A
user_9487,C,2024-01-01 00:03:00,A
user_9487,D,2024-01-01 00:06:00,A
user_9487,E,2024-01-01 00:09:00,A
user_9487,F,2024-01-01 00:11:00,A
user_9488,A,2024-01-01 00:00:00,A
user_9488,B,2024-01-01 00:02:00,A
user_9488,C,2024-01-01 00:04:00,A
user_9488,D,2024-01-01 00:06:00,A
user_9489,A,2024-01-01 00:00:00,A
user_9489,B,2024-01-01 00:03:00,A
user_9489,C,2024-01-01 00:06:00,A
user_9489,D,2024-01-01 00:09:00,A
user_9489,E,2024-01-01 00:10:00,A
user_9489,F,2024-01-01 00:11:00,A
user_9490,A,2024-01-01 00:00:00,A
user_9490,B,2024-01-01 00:02:00,A
user_9490,C,2024-01-01 00:03:00,A
user_9490,D,2024-01-01 00:06:00,A
user_9490,E,2024-01-01 00:09:00,A
user_9491,A,2024-01-01 00:00:00,A
user_9491,B,2024-01-01 00:03:00,A
user_9492,A,2024-01-01 00:00:00,A
user_9492,B,2024-01-01 00:03:00,A
user_9492,C,2024-01-01 00:06:00,A
user_9493,A,2024-01-01 00:00:00,A
user_9494,A,2024-01-01 00:00:00,A
user_9494,B,2024-01-01 00:03:00,A
user_9495,A,2024-01-01 00:00:00,A
user_9495,B,2024-01-01 00:03:00,A
user_9496,A,2024-01-01 00:00:00,A
user_9496,B,2024-01-01 00:02:00,A
user_9496,C,2024-01-01 00:03:00,A
user_9496,D,2024-01-01 00:06:00,A
user_9496,E,2024-01-01 00:07:00,A
user_9497,A,2024-01-01 00:00:00,A
user_9497,B,2024-01-01 00:01:00,A
user_9498,A,2024-01-01 00:00:00,A
user_9498,B,2024-01-01 00:01:00,A
user_9498,C,2024-01-01 00:03:00,A
user_9498,D,2024-01-01 00:04:00,A
user_9499,A,2024-01-01 00:00:00,A
user_9500,A,2024-01-01 00:00:00,A
user_9500,B,2024-01-01 00:03:00,A
user_9500,C,2024-01-01 00:05:00,A
user_9500,D,2024-01-01 00:06:00,A
user_9500,E,2024-01-01 00:09:00,A
user_9500,F,2024-01-01 00:12:00,A
user_9501,A,2024-01-01 00:00:00,A
user_9501,B,2024-01-01 00:03:00,A
user_9501,C,2024-01-01 00:06:00,A
user_9501,D,2024-01-01 00:07:00,A
user_9501,E,2024-01-01 00:08:00,A
user_9501,F,2024-01-01 00:11:00,A
user_9502,A,2024-01-01 00:00:00,A
user_9503,A,2024-01-01 00:00:00,A
user_9503,B,2024-01-01 00:01:00,A
user_9504,A,2024-01-01 00:00:00,A
user_9505,A,2024-01-01 00:00:00,A
user_9505,B,2024-01-01 00:03:00,A
user_9506,A,2024-01-01 00:00:00,A
user_9507,A,2024-01-01 00:00:00,A
user_9507,B,2024-01-01 00:01:00,A
user_9508,A,2024-01-01 00:00:00,A
user_9508,B,2024-01-01 00:01:00,A
user_9508,C,2024-01-01 00:04:00,A
user_9508,D,2024-01-01 00:06:00,A
user_9508,E,2024-01-01 00:07:00,A
user_9509,A,2024-01-01 00:00:00,A
user_9509,B,2024-01-01 00:02:00,A
user_9509,C,2024-01-01 00:05:00,A
user_9509,D,2024-01-01 00:07:00,A
user_9510,A,2024-01-01 00:00:00,A
user_9511,A,2024-01-01 00:00:00,A
user_9511,B,2024-01-01 00:02:00,A
user_9511,C,2024-01-01 00:04:00,A
user_9511,D,2024-01-01 00:07:00,A
user_9511,E,2024-01-01 00:09:00,A
user_9511,F,2024-01-01 00:11:00,A
user_9512,A,2024-01-01 00:00:00,A
user_9512,B,2024-01-01 00:02:00,A
user_9513,A,2024-01-01 00:00:00,A
user_9513,B,2024-01-01 00:03:00,A
user_9513,C,2024-01-01 00:04:00,A
user_9514,A,2024-01-01 00:00:00,A
user_9514,B,2024-01-01 00:03:00,A
user_9515,A,2024-01-01 00:00:00,A
user_9515,B,2024-01-01 00:03:00,A
user_9515,C,2024-01-01 00:04:00,A
user_9515,D,2024-01-01 00:06:00,A
user_9515,E,2024-01-01 00:07:00,A
user_9516,A,2024-01-01 00:00:00,A
user_9516,B,2024-01-01 00:01:00,A
user_9517,A,2024-01-01 00:00:00,A
user_9517,B,2024-01-01 00:01:00,A
user_9518,A,2024-01-01 00:00:00,A
user_9518,B,2024-01-01 00:01:00,A
user_9519,A,2024-01-01 00:00:00,A
user_9519,B,2024-01-01 00:02:00,A
user_9519,C,2024-01-01 00:03:00,A
user_9519,D,2024-01-01 00:06:00,A
user_9519,E,2024-01-01 00:08:00,A
user_9520,A,2024-01-01 00:00:00,A
user_9520,B,2024-01-01 00:02:00,A
user_9521,A,2024-01-01 00:00:00,A
user_9521,B,2024-01-01 00:03:00,A
user_9522,A,2024-01-01 00:00:00,A
user_9522,B,2024-01-01 00:02:00,A
user_9523,A,2024-01-01 00:00:00,A
user_9523,B,2024-01-01 00:02:00,A
user_9523,C,2024-01-01 00:03:00,A
user_9523,D,2024-01-01 00:05:00,A
user_9523,E,2024-01-01 00:06:00,A
user_9524,A,2024-01-01 00:00:00,A
user_9524,B,2024-01-01 00:02:00,A
user_9524,C,2024-01-01 00:05:00,A
user_9524,D,2024-01-01 00:06:00,A
user_9524,E,2024-01-01 00:09:00,A
user_9525,A,2024-01-01 00:00:00,A
user_9526,A,2024-01-01 00:00:00,A
user_9527,A,2024-01-01 00:00:00,A
user_9527,B,2024-01-01 00:03:00,A
user_9527,C,2024-01-01 00:06:00,A
user_9527,D,2024-01-01 00:08:00,A
user_9527,E,2024-01-01 00:11:00,A
user_9527,F,2024-01-01 00:13:00,A
user_9528,A,2024-01-01 00:00:00,A
user_9528,B,2024-01-01 00:01:00,A
user_9529,A,2024-01-01 00:00:00,A
user_9530,A,2024-01-01 00:00:00,A
user_9530,B,2024-01-01 00:02:00,A
user_9531,A,2024-01-01 00:00:00,A
user_9531,B,2024-01-01 00:01:00,A
user_9531,C,2024-01-01 00:03:00,A
user_9531,D,2024-01-01 00:04:00,A
user_9531,E,2024-01-01 00:07:00,A
user_9532,A,2024-01-01 00:00:00,A
user_9532,B,2024-01-01 00:01:00,A
user_9533,A,2024-01-01 00:00:00,A
user_9533,B,2024-01-01 00:03:00,A
user_9534,A,2024-01-01 00:00:00,A
user_9534,B,2024-01-01 00:02:00,A
user_9535,A,2024-01-01 00:00:00,A
user_9535,B,2024-01-01 00:03:00,A
user_9535,C,2024-01-01 00:06:00,A
user_9535,D,2024-01-01 00:09:00,A
user_9535,E,2024-01-01 00:11:00,A
user_9535,F,2024-01-01 00:13:00,A
user_9536,A,2024-01-01 00:00:00,A
user_9537,A,2024-01-01 00:00:00,A
user_9537,B,2024-01-01 00:03:00,A
user_9537,C,2024-01-01 00:05:00,A
user_9537,D,2024-01-01 00:07:00,A
user_9537,E,2024-01-01 00:09:00,A
user_9537,F,2024-01-01 00:12:00,A
user_9538,A,2024-01-01 00:00:00,A
user_9538,B,2024-01-01 00:02:00,A
user_9539,A,2024-01-01 00:00:00,A
user_9539,B,2024-01-01 00:03:00,A
user_9540,A,2024-01-01 00:00:00,A
user_9540,B,2024-01-01 00:01:00,A
user_9540,C,2024-01-01 00:02:00,A
user_9540,D,2024-01-01 00:04:00,A
user_9540,E,2024-01-01 00:05:00,A
user_9540,F,2024-01-01 00:06:00,A
user_9541,A,2024-01-01 00:00:00,A
user_9541,B,2024-01-01 00:02:00,A
user_9542,A,2024-01-01 00:00:00,A
user_9543,A,2024-01-01 00:00:00,A
user_9543,B,2024-01-01 00:03:00,A
user_9543,C,2024-01-01 00:05:00,A
user_9543,D,2024-01-01 00:07:00,A
user_9543,E,2024-01-01 00:10:00,A
user_9544,A,2024-01-01 00:00:00,A
user_9545,A,2024-01-01 00:00:00,A
user_9545,B,2024-01-01 00:03:00,A
user_9545,C,2024-01-01 00:06:00,A
user_9545,D,2024-01-01 00:09:00,A
user_9545,E,2024-01-01 00:11:00,A
user_9545,F,2024-01-01 00:14:00,A
user_9546,A,2024-01-01 00:00:00,A
user_9546,B,2024-01-01 00:02:00,A
user_9546,C,2024-01-01 00:04:00,A
user_9546,D,2024-01-01 00:07:00,A
user_9546,E,2024-01-01 00:08:00,A
user_9546,F,2024-01-01 00:10:00,A
user_9547,A,2024-01-01 00:00:00,A
user_9547,B,2024-01-01 00:01:00,A
user_9548,A,2024-01-01 00:00:00,A
user_9549,A,2024-01-01 00:00:00,A
user_9549,B,2024-01-01 00:02:00,A
user_9549,C,2024-01-01 00:04:00,A
user_9549,D,2024-01-01 00:06:00,A
user_9549,E,2024-01-01 00:08:00,A
user_9549,F,2024-01-01 00:10:00,A
user_9550,A,2024-01-01 00:00:00,A
user_9551,A,2024-01-01 00:00:00,A
user_9551,B,2024-01-01 00:01:00,A
user_9551,C,2024-01-01 00:04:00,A
user_9552,A,2024-01-01 00:00:00,A
user_9553,A,2024-01-01 00:00:00,A
user_9553,B,2024-01-01 00:01:00,A
user_9554,A,2024-01-01 00:00:00,A
user_9554,B,2024-01-01 00:01:00,A
user_9554,C,2024-01-01 00:02:00,A
user_9554,D,2024-01-01 00:04:00,A
user_9554,E,2024-01-01 00:06:00,A
user_9555,A,2024-01-01 00:00:00,A
user_9555,B,2024-01-01 00:02:00,A
user_9556,A,2024-01-01 00:00:00,A
user_9557,A,2024-01-01 00:00:00,A
user_9557,B,2024-01-01 00:01:00,A
user_9558,A,2024-01-01 00:00:00,A
user_9558,B,2024-01-01 00:01:00,A
user_9558,C,2024-01-01 00:02:00,A
user_9558,D,2024-01-01 00:04:00,A
user_9558,E,2024-01-01 00:06:00,A
user_9559,A,2024-01-01 00:00:00,A
user_9559,B,2024-01-01 00:03:00,A
user_9560,A,2024-01-01 00:00:00,A
user_9560,B,2024-01-01 00:03:00,A
user_9561,A,2024-01-01 00:00:00,A
user_9561,B,2024-01-01 00:02:00,A
user_9562,A,2024-01-01 00:00:00,A
user_9562,B,2024-01-01 00:03:00,A
user_9563,A,2024-01-01 00:00:00,A
user_9564,A,2024-01-01 00:00:00,A
user_9565,A,2024-01-01 00:00:00,A
user_9566,A,2024-01-01 00:00:00,A
user_9566,B,2024-01-01 00:03:00,A
user_9566,C,2024-01-01 00:06:00,A
user_9567,A,2024-01-01 00:00:00,A
user_9567,B,2024-01-01 00:02:00,A
user_9568,A,2024-01-01 00:00:00,A
user_9568,B,2024-01-01 00:02:00,A
user_9568,C,2024-01-01 00:03:00,A
user_9568,D,2024-01-01 00:05:00,A
user_9568,E,2024-01-01 00:08:00,A
user_9569,A,2024-01-01 00:00:00,A
user_9569,B,2024-01-01 00:01:00,A
user_9570,A,2024-01-01 00:00:00,A
user_9570,B,2024-01-01 00:01:00,A
user_9570,C,2024-01-01 00:02:00,A
user_9570,D,2024-01-01 00:05:00,A
user_9570,E,2024-01-01 00:06:00,A
user_9570,F,2024-01-01 00:08:00,A
user_9571,A,2024-01-01 00:00:00,A
user_9572,A,2024-01-01 00:00:00,A
user_9572,B,2024-01-01 00:01:00,A
user_9572,C,2024-01-01 00:04:00,A
user_9572,D,2024-01-01 00:05:00,A
user_9572,E,2024-01-01 00:07:00,A
user_9572,F,2024-01-01 00:09:00,A
user_9573,A,2024-01-01 00:00:00,A
user_9573,B,2024-01-01 00:03:00,A
user_9574,A,2024-01-01 00:00:00,A
user_9574,B,2024-01-01 00:01:00,A
user_9575,A,2024-01-01 00:00:00,A
user_9575,B,2024-01-01 00:02:00,A
user_9576,A,2024-01-01 00:00:00,A
user_9576,B,2024-01-01 00:01:00,A
user_9577,A,2024-01-01 00:00:00,A
user_9577,B,2024-01-01 00:02:00,A
user_9577,C,2024-01-01 00:04:00,A
user_9577,D,2024-01-01 00:07:00,A
user_9577,E,2024-01-01 00:08:00,A
user_9578,A,2024-01-01 00:00:00,A
user_9578,B,2024-01-01 00:03:00,A
user_9579,A,2024-01-01 00:00:00,A
user_9579,B,2024-01-01 00:03:00,A
user_9579,C,2024-01-01 00:05:00,A
user_9579,D,2024-01-01 00:08:00,A
user_9579,E,2024-01-01 00:09:00,A
user_9579,F,2024-01-01 00:10:00,A
user_9580,A,2024-01-01 00:00:00,A
user_9580,B,2024-01-01 00:02:00,A
user_9581,A,2024-01-01 00:00:00,A
user_9581,B,2024-01-01 00:03:00,A
user_9581,C,2024-01-01 00:06:00,A
user_9581,D,2024-01-01 00:07:00,A
user_9581,E,2024-01-01 00:09:00,A
user_9582,A,2024-01-01 00:00:00,A
user_9582,B,2024-01-01 00:03:00,A
user_9583,A,2024-01-01 00:00:00,A
user_9583,B,2024-01-01 00:01:00,A
user_9584,A,2024-01-01 00:00:00,A
user_9584,B,2024-01-01 00:03:00,A
user_9585,A,2024-01-01 00:00:00,A
user_9585,B,2024-01-01 00:01:00,A
user_9585,C,2024-01-01 00:02:00,A
user_9585,D,2024-01-01 00:03:00,A
user_9586,A,2024-01-01 00:00:00,A
user_9587,A,2024-01-01 00:00:00,A
user_9587,B,2024-01-01 00:01:00,A
user_9587,C,2024-01-01 00:03:00,A
user_9587,D,2024-01-01 00:05:00,A
user_9587,E,2024-01-01 00:06:00,A
user_9588,A,2024-01-01 00:00:00,A
user_9588,B,2024-01-01 00:02:00,A
user_9589,A,2024-01-01 00:00:00,A
user_9590,A,2024-01-01 00:00:00,A
user_9590,B,2024-01-01 00:03:00,A
user_9590,C,2024-01-01 00:06:00,A
user_9590,D,2024-01-01 00:09:00,A
user_9590,E,2024-01-01 00:12:00,A
user_9590,F,2024-01-01 00:14:00,A
user_9591,A,2024-01-01 00:00:00,A
user_9591,B,2024-01-01 00:02:00,A
user_9591,C,2024-01-01 00:05:00,A
user_9591,D,2024-01-01 00:06:00,A
user_9591,E,2024-01-01 00:08:00,A
user_9592,A,2024-01-01 00:00:00,A
user_9592,B,2024-01-01 00:02:00,A
user_9592,C,2024-01-01 00:03:00,A
user_9592,D,2024-01-01 00:05:00,A
user_9593,A,2024-01-01 00:00:00,A
user_9594,A,2024-01-01 00:00:00,A
user_9594,B,2024-01-01 00:03:00,A
user_9594,C,2024-01-01 00:05:00,A
user_9594,D,2024-01-01 00:07:00,A
user_9594,E,2024-01-01 00:09:00,A
user_9595,A,2024-01-01 00:00:00,A
user_9595,B,2024-01-01 00:03:00,A
user_9596,A,2024-01-01 00:00:00,A
user_9596,B,2024-01-01 00:01:00,A
user_9597,A,2024-01-01 00:00:00,A
user_9597,B,2024-01-01 00:02:00,A
user_9597,C,2024-01-01 00:03:00,A
user_9597,D,2024-01-01 00:04:00,A
user_9597,E,2024-01-01 00:07:00,A
user_9597,F,2024-01-01 00:09:00,A
user_9598,A,2024-01-01 00:00:00,A
user_9598,B,2024-01-01 00:01:00,A
user_9599,A,2024-01-01 00:00:00,A
user_9600,A,2024-01-01 00:00:00,A
user_9600,B,2024-01-01 00:03:00,A
user_9600,C,2024-01-01 00:06:00,A
user_9600,D,2024-01-01 00:08:00,A
user_9600,E,2024-01-01 00:10:00,A
user_9600,F,2024-01-01 00:12:00,A
user_9601,A,2024-01-01 00:00:00,A
user_9601,B,2024-01-01 00:02:00,A
user_9601,C,2024-01-01 00:03:00,A
user_9601,D,2024-01-01 00:06:00,A
user_9601,E,2024-01-01 00:07:00,A
user_9601,F,2024-01-01 00:08:00,A
user_9602,A,2024-01-01 00:00:00,A
user_9603,A,2024-01-01 00:00:00,A
user_9603,B,2024-01-01 00:03:00,A
user_9604,A,2024-01-01 00:00:00,A
user_9604,B,2024-01-01 00:02:00,A
user_9604,C,2024-01-01 00:03:00,A
user_9604,D,2024-01-01 00:04:00,A
user_9605,A,2024-01-01 00:00:00,A
user_9605,B,2024-01-01 00:01:00,A
user_9606,A,2024-01-01 00:00:00,A
user_9606,B,2024-01-01 00:02:00,A
user_9606,C,2024-01-01 00:03:00,A
user_9606,D,2024-01-01 00:05:00,A
user_9606,E,2024-01-01 00:06:00,A
user_9606,F,2024-01-01 00:07:00,A
user_9607,A,2024-01-01 00:00:00,A
user_9608,A,2024-01-01 00:00:00,A
user_9608,B,2024-01-01 00:03:00,A
user_9608,C,2024-01-01 00:05:00,A
user_9608,D,2024-01-01 00:06:00,A
user_9609,A,2024-01-01 00:00:00,A
user_9609,B,2024-01-01 00:03:00,A
user_9609,C,2024-01-01 00:04:00,A
user_9609,D,2024-01-01 00:07:00,A
user_9609,E,2024-01-01 00:08:00,A
user_9609,F,2024-01-01 00:09:00,A
user_9610,A,2024-01-01 00:00:00,A
user_9610,B,2024-01-01 00:03:00,A
user_9610,C,2024-01-01 00:05:00,A
user_9610,D,2024-01-01 00:08:00,A
user_9611,A,2024-01-01 00:00:00,A
user_9611,B,2024-01-01 00:02:00,A
user_9611,C,2024-01-01 00:03:00,A
user_9611,D,2024-01-01 00:06:00,A
user_9611,E,2024-01-01 00:07:00,A
user_9612,A,2024-01-01 00:00:00,A
user_9612,B,2024-01-01 00:01:00,A
user_9612,C,2024-01-01 00:02:00,A
user_9612,D,2024-01-01 00:03:00,A
user_9612,E,2024-01-01 00:05:00,A
user_9613,A,2024-01-01 00:00:00,A
user_9613,B,2024-01-01 00:01:00,A
user_9613,C,2024-01-01 00:04:00,A
user_9613,D,2024-01-01 00:07:00,A
user_9613,E,2024-01-01 00:08:00,A
user_9613,F,2024-01-01 00:10:00,A
user_9614,A,2024-01-01 00:00:00,A
user_9614,B,2024-01-01 00:02:00,A
user_9614,C,2024-01-01 00:04:00,A
user_9614,D,2024-01-01 00:06:00,A
user_9614,E,2024-01-01 00:08:00,A
user_9614,F,2024-01-01 00:09:00,A
user_9615,A,2024-01-01 00:00:00,A
user_9615,B,2024-01-01 00:02:00,A
user_9616,A,2024-01-01 00:00:00,A
user_9616,B,2024-01-01 00:02:00,A
user_9617,A,2024-01-01 00:00:00,A
user_9617,B,2024-01-01 00:02:00,A
user_9617,C,2024-01-01 00:05:00,A
user_9617,D,2024-01-01 00:07:00,A
user_9617,E,2024-01-01 00:08:00,A
user_9618,A,2024-01-01 00:00:00,A
user_9618,B,2024-01-01 00:01:00,A
user_9618,C,2024-01-01 00:02:00,A
user_9618,D,2024-01-01 00:04:00,A
user_9619,A,2024-01-01 00:00:00,A
user_9619,B,2024-01-01 00:03:00,A
user_9620,A,2024-01-01 00:00:00,A
user_9620,B,2024-01-01 00:02:00,A
user_9621,A,2024-01-01 00:00:00,A
user_9621,B,2024-01-01 00:02:00,A
user_9622,A,2024-01-01 00:00:00,A
user_9623,A,2024-01-01 00:00:00,A
user_9623,B,2024-01-01 00:02:00,A
user_9623,C,2024-01-01 00:05:00,A
user_9623,D,2024-01-01 00:07:00,A
user_9623,E,2024-01-01 00:08:00,A
user_9623,F,2024-01-01 00:11:00,A
user_9624,A,2024-01-01 00:00:00,A
user_9625,A,2024-01-01 00:00:00,A
user_9625,B,2024-01-01 00:03:00,A
user_9625,C,2024-01-01 00:06:00,A
user_9625,D,2024-01-01 00:09:00,A
